,ID,DemAffl,DemAge,DemClusterGroup,DemGender,LoyalClass,LoyalSpend,LoyalTime,Region,TargetBuy
20535,46486102,7.0,37.0,F,F,Tin,0.0099999999999999,9.0,Bristol,0
20536,46489225,3.0,43.0,D,F,Silver,100.01,8.0,London,0
20537,46489748,9.0,59.0,F,M,Tin,0.0099999999999999,5.0,London,0
20538,46490240,7.0,64.0,B,F,Gold,6107.639999999999,5.0,Birmingham,0
20539,46491246,10.0,59.0,E,F,Tin,0.0099999999999999,7.0,Yorkshire,1
20540,46492749,20.0,41.0,D,F,Tin,0.0099999999999999,8.0,Midlands,1
20541,46494296,8.0,42.0,A,F,Tin,0.0099999999999999,8.0,Birmingham,0
20542,46500466,8.0,53.0,B,F,Tin,0.0099999999999999,8.0,Birmingham,0
20543,46501519,16.0,31.0,C,F,Silver,3000.0,1.0,London,1
20544,46512243,15.0,41.0,C,M,Silver,1000.0,10.0,Cardiff,1
20545,46512766,9.0,70.0,E,M,Silver,500.0,9.0,Bristol,0
20546,46520424,10.0,37.0,F,F,Silver,100.0,2.0,London,1
20547,46525612,10.0,48.0,C,F,Silver,600.0,8.0,Yorkshire,1
20548,46526236,15.0,75.0,D,M,Gold,6000.0,5.0,Yorkshire,1
20549,46528174,12.0,55.0,F,M,Gold,6000.01,9.0,Midlands,1
20550,46530764,14.0,72.0,B,F,Gold,12000.0,2.0,Midlands,1
20551,46531280,12.0,57.0,B,F,Silver,50.0,6.0,London,1
20552,46532805,9.0,59.0,B,M,Gold,6000.0,4.0,Bristol,0
20553,46537408,8.0,39.0,B,F,Silver,3000.0,3.0,Yorkshire,0
20554,46542002,7.0,48.0,F,M,Silver,2000.0,4.0,Midlands,0
20555,46543025,9.0,64.0,D,F,Silver,1120.0,4.0,Midlands,0
20556,46549767,13.0,68.0,B,M,Platinum,25503.35,7.0,Bristol,1
20557,46566238,11.0,55.0,B,M,Gold,10000.0,17.0,London,1
20558,46571410,5.0,64.0,C,M,Silver,1000.0,6.0,Midlands,0
20559,46574460,6.0,47.0,A,F,Silver,3000.0,16.0,Bristol,0
20560,46576012,8.0,74.0,C,F,Silver,1000.0,5.0,Yorkshire,0
20561,46577574,11.0,47.0,C,F,Gold,6000.0,1.0,London,1
20562,46586930,6.0,57.0,C,M,Gold,6000.0,2.0,London,0
20563,46593677,8.0,58.0,D,F,Silver,1000.0,5.0,London,0
20564,46598296,11.0,36.0,E,F,Silver,431.39,6.0,Cardiff,1
20565,46608194,9.0,47.0,D,F,Silver,3800.0,11.0,Birmingham,0
20566,46611888,8.0,53.0,A,F,Silver,2040.0,4.0,London,0
20567,46613406,10.0,57.0,B,F,Gold,6000.0,4.0,London,1
20568,46617983,10.0,58.0,D,F,Gold,6000.0,1.0,Leicester,1
20569,46623355,4.0,54.0,A,U,Gold,12106.7,6.0,London,0
20570,46628594,3.0,47.0,F,F,Gold,6000.0,5.0,Bolton,0
20571,46631161,5.0,20.0,F,F,Silver,3000.0,3.0,Midlands,0
20572,46638328,16.0,51.0,B,F,Tin,0.0099999999999999,5.0,Cardiff,1
20573,46642902,11.0,55.0,C,F,Silver,600.0,6.0,Scotland,1
20574,46643410,7.0,47.0,B,M,Tin,0.0099999999999999,5.0,Bristol,0
20575,46643941,7.0,42.0,D,F,Gold,7000.0,5.0,London,0
20576,46662997,6.0,69.0,C,U,Gold,11000.0,15.0,Cardiff,0
20577,46663500,5.0,35.0,D,M,Tin,0.0099999999999999,8.0,London,0
20578,46665600,7.0,45.0,C,F,Silver,100.0,1.0,Cardiff,0
20579,46666119,7.0,48.0,E,F,Tin,0.0099999999999999,5.0,Nottingham,0
20580,46670710,4.0,35.0,A,M,Tin,0.0099999999999999,7.0,Scotland,0
20581,46675380,6.0,45.0,E,F,Tin,0.0099999999999999,8.0,Leicester,0
20582,46690290,10.0,45.0,D,U,Silver,1000.0,1.0,Birmingham,1
20583,46692870,14.0,68.0,D,F,Tin,0.0099999999999999,8.0,London,1
20584,46697510,9.0,34.0,C,F,Silver,1000.0,9.0,London,0
20585,46698010,5.0,45.0,B,F,Gold,6000.0,3.0,Leicester,0
20586,46699050,8.0,47.0,E,U,Silver,1065.0,4.0,London,0
20587,46700589,9.0,67.0,F,F,Silver,2000.0,8.0,Birmingham,0
20588,46701100,5.0,73.0,F,F,Silver,250.0,11.0,Wales,0
20589,46709268,10.0,31.0,F,U,Silver,600.0,1.0,Bristol,1
20590,46717368,29.0,34.0,E,M,Silver,2000.0,9.0,Yorkshire,1
20591,46722418,12.0,65.0,C,F,Gold,13000.0,1.0,Bristol,1
20592,46723503,11.0,45.0,B,F,Gold,6053.349999999999,4.0,Midlands,1
20593,46730747,5.0,65.0,D,F,Gold,6000.0,2.0,Yorkshire,0
20594,46731760,9.0,36.0,F,M,Tin,0.0099999999999999,9.0,London,0
20595,46738918,10.0,52.0,D,U,Silver,50.01,9.0,London,1
20596,46739418,7.0,42.0,C,F,Silver,600.0,8.0,London,0
20597,46756576,9.0,77.0,B,F,Silver,3000.0,12.0,Yorkshire,0
20598,46758099,8.0,72.0,B,F,Silver,3052.66,7.0,Bristol,0
20599,46765230,9.0,73.0,B,M,Gold,12000.0,8.0,Cardiff,0
20600,46766784,12.0,59.0,D,F,Gold,6000.0,6.0,London,1
20601,46770382,7.0,67.0,B,F,Gold,6000.0,8.0,Cardiff,0
20602,46770889,10.0,34.0,U,F,Tin,0.0099999999999999,7.0,London,1
20603,46774493,10.0,44.0,F,M,Tin,0.0099999999999999,5.0,Midlands,1
20604,46776119,10.0,59.0,E,M,Gold,7800.0,8.0,Midlands,1
20605,46777662,7.0,59.0,D,M,Silver,100.0,10.0,Yorkshire,0
20606,46778715,3.0,66.0,C,F,Platinum,44709.69,3.0,Midlands,0
20607,46783352,7.0,32.0,F,F,Tin,0.0099999999999999,10.0,Wales,0
20608,46788982,10.0,56.0,B,F,Tin,0.0099999999999999,5.0,Cardiff,1
20609,46789490,11.0,58.0,B,M,Gold,12000.0,3.0,London,1
20610,46793617,10.0,60.0,B,F,Platinum,48088.81,9.0,Birmingham,1
20611,46798309,11.0,58.0,F,F,Silver,500.0,9.0,Bristol,1
20612,46799305,5.0,48.0,C,F,Silver,250.0,11.0,London,0
20613,46800354,15.0,68.0,B,F,Gold,7500.0,26.0,Wales,1
20614,46801946,6.0,47.0,F,M,Gold,15000.0,13.0,Midlands,0
20615,46804546,9.0,67.0,C,F,Silver,3407.45,11.0,London,0
20616,46806166,7.0,41.0,F,M,Gold,12000.0,2.0,London,0
20617,46811437,6.0,36.0,F,F,Tin,0.0099999999999999,5.0,Wales,0
20618,46812972,14.0,67.0,E,F,Gold,15000.0,3.0,Wales,1
20619,46822293,9.0,46.0,C,F,Silver,4842.12,8.0,London,0
20620,46830652,7.0,65.0,A,M,Gold,17995.89,3.0,London,0
20621,46837916,7.0,51.0,F,M,Silver,1769.79,1.0,Midlands,0
20622,46841557,8.0,56.0,D,M,Silver,500.0,11.0,Bristol,0
20623,46844122,19.0,31.0,D,F,Tin,0.0099999999999999,5.0,Cardiff,1
20624,46846176,11.0,59.0,D,M,Platinum,20499.3,3.0,London,1
20625,46850785,24.0,54.0,C,F,Silver,3000.0,7.0,Scotland,1
20626,46856929,7.0,71.0,E,F,Silver,2000.0,5.0,London,0
20627,46858930,12.0,56.0,F,F,Tin,0.0099999999999999,9.0,Wales,1
20628,46867238,11.0,48.0,D,M,Tin,0.0099999999999999,4.0,Wales,1
20629,46868269,8.0,59.0,C,F,Silver,1000.0,1.0,Bolton,0
20630,46870832,14.0,42.0,E,F,Gold,6400.32,2.0,Wales,1
20631,46872886,8.0,42.0,B,M,Silver,4000.0,6.0,Cardiff,0
20632,46875460,6.0,61.0,A,M,Platinum,20116.05,3.0,London,0
20633,46881656,5.0,65.0,B,M,Silver,1000.0,9.0,Midlands,0
20634,46887328,9.0,58.0,D,M,Gold,12107.64,12.0,Yorkshire,0
20635,46888375,7.0,79.0,B,M,Gold,6000.0,1.0,Wales,0
20636,46889983,4.0,65.0,D,F,Silver,4420.0,1.0,Bristol,0
20637,46894642,7.0,68.0,B,F,Gold,6000.0,2.0,London,0
20638,46899334,8.0,71.0,E,F,Gold,6000.0,10.0,Wales,0
20639,46899865,9.0,52.0,F,F,Gold,6105.32,7.0,Scotland,0
20640,46900375,6.0,55.0,D,F,Silver,1000.01,7.0,London,0
20641,46907507,6.0,65.0,D,U,Gold,6000.0,2.0,Midlands,0
20642,46908520,10.0,66.0,C,M,Tin,0.0099999999999999,15.0,Bristol,1
20643,46909020,7.0,74.0,A,F,Gold,6053.349999999999,30.0,London,0
20644,46910559,8.0,47.0,C,F,Tin,0.0099999999999999,5.0,London,0
20645,46917162,5.0,57.0,A,U,Silver,5000.0,11.0,London,0
20646,46923286,8.0,40.0,F,M,Silver,4000.0,2.0,Bolton,0
20647,46927834,8.0,66.0,C,F,Gold,6000.0,2.0,Wales,0
20648,46931580,7.0,47.0,D,U,Tin,0.0099999999999999,8.0,Yorkshire,0
20649,46934261,7.0,42.0,B,M,Silver,3000.01,8.0,London,0
20650,46938542,8.0,50.0,B,M,Gold,6000.0,2.0,Yorkshire,0
20651,46940059,9.0,62.0,E,F,Tin,0.0099999999999999,8.0,Midlands,0
20652,46940555,3.0,66.0,F,M,Silver,4000.0,2.0,London,0
20653,46942116,21.0,29.0,B,F,Silver,630.0,3.0,London,1
20654,46946855,7.0,67.0,C,M,Tin,0.0099999999999999,16.0,London,0
20655,46947894,11.0,51.0,D,U,Platinum,20182.82,3.0,Midlands,1
20656,46952065,8.0,30.0,D,M,Tin,0.0099999999999999,5.0,London,0
20657,46956664,10.0,49.0,D,F,Silver,600.0,4.0,Cardiff,1
20658,46961897,4.0,62.0,C,M,Gold,12000.0,8.0,Yorkshire,0
20659,46962397,11.0,55.0,F,M,Silver,0.0199999999999999,8.0,Yorkshire,1
20660,46962893,7.0,77.0,C,M,Gold,17963.35,8.0,London,0
20661,46967542,12.0,47.0,A,F,Gold,9600.0,8.0,London,1
20662,46969081,12.0,63.0,C,M,Silver,200.0,10.0,Birmingham,1
20663,46974328,11.0,70.0,E,F,Gold,12000.0,15.0,London,1
20664,46977548,12.0,42.0,E,F,Tin,0.0099999999999999,5.0,Birmingham,1
20665,46977882,11.0,48.0,F,F,Silver,3000.0,12.0,Bristol,1
20666,46983793,9.0,57.0,E,F,Silver,1035.0,2.0,Midlands,0
20667,46990056,9.0,59.0,D,F,Silver,5000.0,2.0,Bristol,0
20668,46994744,7.0,71.0,C,M,Silver,600.0,1.0,Midlands,0
20669,46995775,6.0,63.0,A,M,Gold,6017.78,7.0,Cardiff,0
20670,46996356,9.0,41.0,E,F,Gold,6053.349999999999,11.0,Midlands,0
20671,46996860,9.0,76.0,E,M,Gold,6000.0,2.0,Bristol,0
20672,46997360,10.0,60.0,B,F,Tin,0.0099999999999999,5.0,Midlands,1
20673,47003113,9.0,44.0,A,F,Silver,4600.0,5.0,London,0
20674,47003628,5.0,53.0,C,F,Gold,7000.0,6.0,Midlands,0
20675,47004144,5.0,44.0,B,F,Tin,0.0099999999999999,9.0,Bolton,0
20676,47010802,8.0,51.0,B,M,Tin,0.0099999999999999,9.0,Bristol,0
20677,47012350,11.0,47.0,D,M,Tin,0.0099999999999999,5.0,Cardiff,1
20678,47018498,7.0,34.0,B,M,Gold,6950.0,8.0,London,0
20679,47026148,10.0,40.0,B,F,Tin,0.0099999999999999,8.0,Bolton,1
20680,47028183,8.0,78.0,B,U,Gold,13000.0,4.0,Cardiff,0
20681,47039509,9.0,65.0,A,F,Gold,7500.0,5.0,London,0
20682,47041554,11.0,55.0,B,F,Tin,0.0099999999999999,4.0,London,1
20683,47044626,10.0,63.0,A,F,Gold,12053.35,6.0,Cardiff,1
20684,47046181,7.0,57.0,A,M,Silver,5000.0,1.0,London,0
20685,47054516,7.0,46.0,F,M,Tin,0.0099999999999999,5.0,Midlands,0
20686,47055016,14.0,77.0,C,F,Silver,3000.0,16.0,Birmingham,1
20687,47067928,6.0,51.0,F,M,Tin,0.0099999999999999,5.0,Yorkshire,0
20688,47071623,7.0,51.0,D,F,Tin,0.0099999999999999,7.0,London,0
20689,47074207,8.0,50.0,E,M,Silver,3026.67,7.0,Midlands,0
20690,47076846,5.0,44.0,F,F,Tin,0.0099999999999999,5.0,Yorkshire,0
20691,47077885,21.0,38.0,B,F,Silver,420.0,4.0,Cardiff,1
20692,47082099,6.0,76.0,F,F,Platinum,46491.49,3.0,London,0
20693,47086370,9.0,47.0,C,F,Gold,5693.5,8.0,Midlands,0
20694,47087376,11.0,61.0,C,M,Silver,5000.0,4.0,Midlands,1
20695,47088437,8.0,75.0,B,F,Gold,6025.0,11.0,Bristol,0
20696,47093120,12.0,51.0,F,F,Tin,0.0099999999999999,5.0,Midlands,1
20697,47109272,12.0,41.0,F,U,Gold,6025.0,3.0,London,1
20698,47112907,8.0,60.0,E,M,Silver,2000.0,11.0,Bristol,0
20699,47115507,14.0,52.0,B,F,Silver,50.0,2.0,London,1
20700,47117038,12.0,65.0,D,M,Silver,2000.0,4.0,Midlands,1
20701,47122244,7.0,68.0,C,F,Gold,6000.0,13.0,London,0
20702,47125413,8.0,67.0,D,F,Silver,2000.0,5.0,London,0
20703,47127459,8.0,60.0,C,F,Tin,0.0099999999999999,8.0,Bristol,0
20704,47132606,4.0,55.0,B,F,Silver,300.0,8.0,London,0
20705,47136652,9.0,37.0,F,U,Tin,0.0099999999999999,7.0,Birmingham,0
20706,47137667,5.0,53.0,B,F,Gold,19262.86,6.0,Scotland,0
20707,47138736,8.0,30.0,D,U,Silver,500.0,5.0,Nottingham,0
20708,47140757,8.0,47.0,F,F,Tin,0.0099999999999999,4.0,London,0
20709,47146690,2.0,76.0,D,F,Silver,810.4,22.0,London,0
20710,47152810,9.0,55.0,B,F,Tin,0.0099999999999999,11.0,London,0
20711,47156947,7.0,53.0,C,F,Tin,0.0099999999999999,8.0,Bristol,0
20712,47160502,8.0,44.0,D,F,Tin,0.0099999999999999,5.0,London,0
20713,47163544,9.0,70.0,B,F,Gold,12000.0,8.0,Bolton,0
20714,47167159,10.0,61.0,A,F,Gold,19610.1,3.0,Bolton,1
20715,47176140,6.0,33.0,F,F,Tin,0.0099999999999999,8.0,Yorkshire,0
20716,47177189,8.0,52.0,D,M,Silver,0.0199999999999999,9.0,Cardiff,0
20717,47178231,8.0,59.0,A,M,Silver,3100.0,7.0,Cardiff,0
20718,47179270,8.0,38.0,E,F,Tin,0.0099999999999999,5.0,Bristol,0
20719,47179831,9.0,46.0,F,F,Tin,0.0099999999999999,8.0,Bristol,0
20720,47181364,11.0,51.0,B,F,Silver,5000.0,3.0,Midlands,1
20721,47189276,7.0,58.0,B,M,Silver,2000.0,8.0,Bristol,0
20722,47194911,7.0,54.0,E,U,Tin,0.0099999999999999,5.0,Midlands,0
20723,47204151,10.0,41.0,D,F,Silver,420.0,4.0,Wales,1
20724,47208700,8.0,72.0,D,F,Gold,12000.0,8.0,London,0
20725,47209765,7.0,72.0,E,F,Silver,4000.0,1.0,Midlands,0
20726,47211905,7.0,62.0,C,M,Silver,240.0,11.0,London,0
20727,47213967,5.0,42.0,F,F,Tin,0.0099999999999999,5.0,Cardiff,0
20728,47215544,10.0,50.0,B,F,Tin,0.0099999999999999,4.0,Yorkshire,1
20729,47222389,7.0,72.0,F,U,Silver,1000.0,2.0,Wales,0
20730,47224454,10.0,76.0,B,F,Gold,9000.0,8.0,Nottingham,1
20731,47228123,7.0,37.0,C,M,Silver,3000.0,2.0,London,0
20732,47239192,12.0,69.0,A,F,Tin,0.0099999999999999,8.0,London,1
20733,47245400,9.0,74.0,F,M,Gold,14236.45,8.0,Yorkshire,0
20734,47252709,15.0,53.0,D,F,Tin,0.0099999999999999,9.0,London,1
20735,47256372,2.0,73.0,A,F,Gold,19764.38,8.0,Cardiff,0
20736,47267293,13.0,60.0,B,M,Silver,5000.0,5.0,Bristol,1
20737,47268320,8.0,55.0,E,F,Silver,3000.0,14.0,Birmingham,0
20738,47268826,11.0,40.0,B,U,Tin,0.0099999999999999,8.0,Bristol,1
20739,47283787,8.0,30.0,F,F,Silver,50.0,6.0,Midlands,0
20740,47285844,5.0,47.0,F,M,Gold,15000.0,4.0,London,0
20741,47286379,14.0,41.0,D,M,Tin,0.0099999999999999,5.0,Wales,1
20742,47297885,9.0,57.0,D,M,Tin,0.0099999999999999,9.0,Bristol,0
20743,47299977,13.0,59.0,F,M,Silver,3000.0,12.0,Yorkshire,1
20744,47300991,6.0,41.0,F,F,Silver,1200.0,1.0,Birmingham,0
20745,47308763,5.0,58.0,B,F,Tin,0.0099999999999999,5.0,Leicester,0
20746,47315115,6.0,27.0,D,F,Tin,0.0099999999999999,4.0,Nottingham,0
20747,47317762,7.0,63.0,F,U,Platinum,20373.1,3.0,Cardiff,0
20748,47318270,4.0,49.0,E,F,Gold,6000.0,1.0,Bristol,0
20749,47318777,16.0,38.0,D,F,Silver,3800.0,1.0,Birmingham,1
20750,47320895,16.0,39.0,F,F,Tin,0.0099999999999999,9.0,Nottingham,1
20751,47321409,6.0,42.0,A,F,Tin,0.0099999999999999,5.0,Wales,0
20752,47327687,6.0,31.0,F,F,Tin,0.0099999999999999,6.0,Birmingham,0
20753,47328764,8.0,49.0,E,F,Tin,0.0099999999999999,5.0,Yorkshire,0
20754,47330793,9.0,42.0,E,F,Tin,0.0099999999999999,6.0,London,0
20755,47335434,5.0,73.0,C,U,Silver,5000.0,6.0,Scotland,0
20756,47344751,7.0,58.0,D,F,Tin,0.0099999999999999,4.0,Bolton,0
20757,47345260,8.0,67.0,A,F,Silver,5000.0,4.0,London,0
20758,47352940,9.0,46.0,D,F,Tin,0.0099999999999999,5.0,Midlands,0
20759,47353440,11.0,31.0,F,F,Silver,500.0,11.0,London,1
20760,47356571,7.0,44.0,B,M,Silver,5000.0,2.0,Nottingham,0
20761,47358140,16.0,63.0,A,M,Silver,5000.0,7.0,Wales,1
20762,47362342,8.0,47.0,B,M,Silver,0.0199999999999999,9.0,Midlands,0
20763,47368480,16.0,62.0,D,U,Gold,6000.0,5.0,Yorkshire,1
20764,47370507,8.0,53.0,E,M,Tin,0.0099999999999999,10.0,London,0
20765,47376700,4.0,51.0,D,M,Silver,240.0,12.0,London,0
20766,47379814,5.0,51.0,F,F,Tin,0.0099999999999999,5.0,Scotland,0
20767,47381380,10.0,56.0,D,F,Gold,6000.0,2.0,London,1
20768,47381886,5.0,45.0,E,F,Silver,3000.0,1.0,London,0
20769,47383960,8.0,33.0,F,F,Silver,1200.01,7.0,Midlands,0
20770,47384966,19.0,39.0,A,F,Gold,16517.58,3.0,London,1
20771,47388589,7.0,73.0,A,F,Gold,9000.0,3.0,London,0
20772,47396417,8.0,57.0,F,F,Platinum,20501.94,3.0,Yorkshire,0
20773,47399068,7.0,74.0,C,M,Gold,6428.799999999999,31.0,Bristol,0
20774,47403669,8.0,74.0,E,F,Silver,2000.0,16.0,Bristol,0
20775,47420245,3.0,43.0,B,F,Silver,50.0,10.0,Nottingham,0
20776,47420750,10.0,47.0,B,F,Silver,2000.0,5.0,Cardiff,1
20777,47421250,4.0,59.0,E,M,Silver,1075.27,22.0,London,0
20778,47431310,9.0,49.0,C,F,Tin,0.0099999999999999,4.0,Scotland,0
20779,47433932,8.0,52.0,B,F,Silver,650.01,9.0,Yorkshire,0
20780,47437032,6.0,55.0,B,F,Tin,0.0099999999999999,5.0,London,0
20781,47440181,12.0,42.0,F,F,Tin,0.0099999999999999,5.0,Cardiff,1
20782,47440793,4.0,52.0,B,F,Gold,6107.639999999999,7.0,Cardiff,0
20783,47441331,8.0,39.0,D,F,Silver,1000.0,6.0,London,0
20784,47445663,6.0,72.0,C,F,Silver,3000.0,8.0,Midlands,0
20785,47457637,7.0,61.0,B,F,Silver,1000.0,6.0,London,0
20786,47462908,3.0,50.0,D,U,Tin,0.0099999999999999,9.0,Birmingham,0
20787,47466571,8.0,65.0,D,U,Silver,0.0199999999999999,10.0,London,0
20788,47467110,12.0,60.0,D,M,Gold,6000.0,2.0,Wales,1
20789,47467632,5.0,69.0,B,M,Silver,3000.0,5.0,London,0
20790,47472342,6.0,28.0,B,F,Silver,3000.0,1.0,London,0
20791,47478502,6.0,66.0,D,F,Silver,3000.0,2.0,London,0
20792,47481600,5.0,37.0,E,F,Tin,0.0099999999999999,5.0,Midlands,0
20793,47483697,9.0,69.0,C,M,Gold,12000.0,8.0,Birmingham,0
20794,47491452,16.0,42.0,C,M,Gold,19214.64,5.0,London,1
20795,47494060,8.0,54.0,F,F,Silver,100.0,7.0,Birmingham,0
20796,47496292,7.0,71.0,C,M,Tin,0.0099999999999999,8.0,Midlands,0
20797,47496632,4.0,37.0,E,M,Tin,0.0099999999999999,5.0,Bristol,0
20798,47502349,10.0,59.0,C,F,Tin,0.0099999999999999,5.0,London,1
20799,47502870,8.0,65.0,D,F,Silver,1000.0,7.0,Midlands,0
20800,47504414,10.0,70.0,E,M,Tin,0.0099999999999999,7.0,Yorkshire,1
20801,47513243,7.0,71.0,C,M,Gold,6053.349999999999,8.0,Wales,0
20802,47515882,6.0,77.0,C,M,Gold,6000.0,8.0,Midlands,0
20803,47516455,7.0,37.0,D,F,Tin,0.0099999999999999,5.0,Midlands,0
20804,47516960,9.0,52.0,A,F,Tin,0.0099999999999999,5.0,London,0
20805,47521033,7.0,57.0,F,M,Gold,7000.0,2.0,Wales,0
20806,47524709,11.0,73.0,C,U,Gold,6000.0,2.0,Birmingham,1
20807,47526892,8.0,63.0,D,F,Gold,6000.0,5.0,London,0
20808,47527392,16.0,34.0,F,F,Tin,0.0099999999999999,5.0,Bristol,1
20809,47527899,10.0,51.0,B,M,Silver,3000.0,1.0,Leicester,1
20810,47530881,10.0,52.0,B,F,Silver,5000.0,5.0,Midlands,1
20811,47533015,11.0,55.0,C,F,Tin,0.0099999999999999,5.0,Trafford,1
20812,47538203,8.0,67.0,F,M,Silver,400.0,6.0,Cardiff,0
20813,47538700,10.0,75.0,C,F,Silver,3000.0,7.0,Bristol,1
20814,47540780,7.0,55.0,F,F,Tin,0.0099999999999999,4.0,Wales,0
20815,47547997,10.0,47.0,C,M,Silver,2000.0,12.0,Yorkshire,1
20816,47548535,7.0,43.0,D,F,Silver,300.0,10.0,Wales,0
20817,47550645,15.0,37.0,E,F,Silver,500.0,13.0,Wales,1
20818,47551692,6.0,44.0,F,F,Gold,10000.0,5.0,Midlands,0
20819,47561000,3.0,47.0,E,F,Gold,7200.0,5.0,London,0
20820,47571197,12.0,61.0,D,M,Silver,1000.0,9.0,Midlands,1
20821,47580692,24.0,35.0,C,F,Silver,1000.0,5.0,Cardiff,1
20822,47581192,9.0,35.0,C,F,Tin,0.0099999999999999,8.0,Bristol,0
20823,47583764,10.0,34.0,B,F,Silver,5000.0,3.0,Birmingham,1
20824,47584299,7.0,42.0,C,M,Gold,8053.349999999999,14.0,London,0
20825,47584795,12.0,65.0,C,F,Tin,0.0099999999999999,5.0,Cardiff,1
20826,47587379,9.0,53.0,C,M,Tin,0.0099999999999999,9.0,Bristol,0
20827,47591465,10.0,69.0,D,F,Silver,2000.0,8.0,Cardiff,1
20828,47593484,11.0,53.0,A,M,Silver,3211.79,4.0,Midlands,1
20829,47594014,9.0,52.0,B,F,Gold,5982.0,6.0,London,0
20830,47595053,5.0,69.0,B,F,Silver,1500.0,16.0,London,0
20831,47598117,8.0,31.0,F,F,Tin,0.0099999999999999,5.0,Cardiff,0
20832,47603242,10.0,55.0,C,F,Silver,582.64,3.0,Birmingham,1
20833,47607825,8.0,66.0,B,F,Gold,6000.0,5.0,Nottingham,0
20834,47610877,3.0,55.0,B,U,Tin,0.0099999999999999,8.0,Birmingham,0
20835,47616549,7.0,36.0,E,F,Silver,1000.01,8.0,Bristol,0
20836,47617049,12.0,54.0,D,F,Gold,14870.0,13.0,Yorkshire,1
20837,47617545,13.0,30.0,F,F,Tin,0.0099999999999999,5.0,London,1
20838,47618550,8.0,67.0,C,F,Gold,20000.0,4.0,Midlands,0
20839,47619050,6.0,51.0,A,F,Tin,0.0099999999999999,5.0,Cardiff,0
20840,47620570,11.0,31.0,F,F,Tin,0.0099999999999999,4.0,Birmingham,1
20841,47627729,9.0,44.0,F,M,Tin,0.0099999999999999,8.0,Bristol,0
20842,47631262,14.0,39.0,F,F,Tin,0.0099999999999999,7.0,Midlands,1
20843,47633320,16.0,33.0,D,F,Tin,0.0099999999999999,5.0,Yorkshire,1
20844,47638399,8.0,69.0,F,F,Gold,9000.0,8.0,Bristol,0
20845,47640466,8.0,40.0,D,F,Tin,0.0099999999999999,10.0,Midlands,0
20846,47641969,7.0,59.0,B,F,Gold,12000.0,9.0,Yorkshire,0
20847,47644020,8.0,53.0,D,M,Silver,100.0,1.0,London,0
20848,47651220,4.0,38.0,F,F,Tin,0.0099999999999999,8.0,London,0
20849,47652774,6.0,59.0,A,U,Gold,18000.0,4.0,London,0
20850,47653819,6.0,59.0,B,F,Silver,5000.0,6.0,Leicester,0
20851,47654319,7.0,34.0,E,F,Silver,3000.0,3.0,Bristol,0
20852,47660556,7.0,70.0,C,F,Gold,18000.0,8.0,London,0
20853,47664624,7.0,63.0,A,M,Gold,6107.639999999999,6.0,London,0
20854,47668743,9.0,50.0,C,M,Tin,0.0099999999999999,7.0,Midlands,0
20855,47670357,8.0,48.0,C,F,Gold,6000.0,8.0,Bolton,0
20856,47671906,9.0,45.0,F,F,Silver,2000.0,5.0,Bolton,0
20857,47675502,8.0,64.0,B,F,Gold,9000.0,29.0,Nottingham,0
20858,47682789,8.0,54.0,A,F,Silver,2000.0,9.0,Bristol,0
20859,47684358,7.0,53.0,C,M,Silver,1000.0,9.0,London,0
20860,47688019,12.0,53.0,F,M,Silver,1000.0,2.0,Nottingham,1
20861,47688523,17.0,40.0,B,F,Tin,0.0099999999999999,7.0,Bristol,1
20862,47690595,9.0,64.0,A,M,Gold,6000.0,2.0,Bristol,0
20863,47692121,10.0,57.0,B,M,Gold,12000.0,2.0,Midlands,1
20864,47693144,5.0,73.0,C,M,Gold,6105.32,7.0,London,0
20865,47693640,5.0,68.0,B,M,Gold,6000.0,1.0,London,0
20866,47695805,2.0,74.0,A,M,Gold,18140.78,7.0,London,0
20867,47699444,11.0,55.0,B,F,Silver,1053.34,4.0,Midlands,1
20868,47710340,10.0,50.0,D,F,Tin,0.0099999999999999,7.0,Birmingham,1
20869,47714982,7.0,59.0,D,M,Silver,2500.0,4.0,Cardiff,0
20870,47715989,7.0,54.0,A,M,Gold,12000.0,3.0,London,0
20871,47718015,6.0,56.0,D,F,Gold,7000.0,9.0,Midlands,0
20872,47719011,10.0,79.0,F,M,Silver,2000.0,18.0,Midlands,1
20873,47722071,8.0,48.0,A,M,Silver,1500.0,6.0,Midlands,0
20874,47724147,15.0,42.0,F,M,Tin,0.0099999999999999,5.0,London,1
20875,47727197,8.0,73.0,D,F,Silver,1000.0,8.0,Yorkshire,0
20876,47728690,10.0,68.0,F,F,Gold,6053.339999999999,12.0,Wales,1
20877,47742021,7.0,42.0,F,F,Gold,6053.349999999999,5.0,Yorkshire,0
20878,47743044,9.0,77.0,B,F,Gold,12000.0,8.0,Bristol,0
20879,47745128,4.0,51.0,B,F,Tin,0.0099999999999999,5.0,Nottingham,0
20880,47749794,11.0,69.0,D,F,Gold,6105.32,7.0,Yorkshire,1
20881,47760674,10.0,64.0,F,F,Gold,12500.0,11.0,Leicester,1
20882,47761190,12.0,27.0,B,F,Silver,1320.0,1.0,Birmingham,1
20883,47769531,15.0,37.0,C,M,Silver,3000.0,3.0,Wales,1
20884,47771552,8.0,43.0,E,M,Tin,0.0099999999999999,5.0,London,0
20885,47776767,6.0,38.0,C,F,Tin,0.0099999999999999,5.0,London,0
